ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES
2021-10-21,2021-10-25,STANDARD CLASS,JF-15565,CONSUMER,USA,SAN ANTONIO,TX,CENTRAL,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 32 GB MICROSDHC CLASS 10 MEMORY CARD,-9.282,509.184
2021-10-22,2021-10-22,SAME DAY,MS-17530,CONSUMER,USA,SEATTLE,WA,WEST,OFF-AR-10002766,OFFICE SUPPLIES,ART,PRANG DRAWING PENCIL SET,2.2518,25.02
2021-10-22,2021-10-24,FIRST CLASS,EB-13930,CONSUMER,USA,RICHMOND,VA,SOUTH,FUR-FU-10003731,FURNITURE,FURNISHINGS,"ELDON EXPRESSIONS WOOD AND PLASTIC DESK ACCESSORIES, OAK",11.1776,159.68
2021-10-22,2021-10-24,FIRST CLASS,PM-19135,HOME OFFICE,USA,DETROIT,MI,CENTRAL,FUR-FU-10000732,FURNITURE,FURNISHINGS,ELDON 200 CLASS DESK ACCESSORIES,10.048,157.0
2021-10-23,2021-10-29,STANDARD CLASS,HK-14890,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-PA-10000595,OFFICE SUPPLIES,PAPER,XEROX 1929,17.8152,131.5584
2021-10-23,2021-10-28,STANDARD CLASS,AB-10255,HOME OFFICE,USA,SEATTLE,WA,WEST,OFF-FA-10002983,OFFICE SUPPLIES,FASTENERS,ADVANTUS SLIDECLIP PAPER CLIPS,8.184,85.25
2021-10-23,2021-10-29,STANDARD CLASS,SR-20740,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10000482,OFFICE SUPPLIES,PAPER,"SNAP-A-WAY BLACK PRINT CARBONLESS RULED SPEED LETTER, TRIPLICATE",178.318,3794.0
2021-10-24,2021-10-28,SECOND CLASS,VW-21775,CORPORATE,USA,LOS ANGELES,CA,WEST,TEC-AC-10002637,TECHNOLOGY,ACCESSORIES,LOGITECH VX REVOLUTION CORDLESS LASER MOUSE FOR NOTEBOOKS (BLACK),21.5988,719.96
2021-10-24,2021-10-31,STANDARD CLASS,CG-12040,HOME OFFICE,USA,LEBANON,TN,SOUTH,TEC-PH-10001061,TECHNOLOGY,PHONES,APPLE IPHONE 5C,17.9982,575.9424
2021-10-24,2021-10-28,STANDARD CLASS,JP-15460,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10003072,OFFICE SUPPLIES,PAPER,"EUREKA RECYCLED COPY PAPER 8 1/2"" X 11"", REAM",5.4432,37.3248
2021-10-24,2021-10-24,SAME DAY,SS-20590,CONSUMER,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10001838,TECHNOLOGY,ACCESSORIES,RAZER TIAMAT OVER EAR 7.1 SURROUND SOUND PC GAMING HEADSET,85.9957,199.99
2021-10-24,2021-10-28,STANDARD CLASS,ED-13885,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10000892,TECHNOLOGY,ACCESSORIES,NETGEAR N750 DUAL BAND WI-FI GIGABIT ROUTER,162.0,2250.0
2021-10-25,2021-10-28,FIRST CLASS,JS-15595,CORPORATE,USA,MIAMI,FL,SOUTH,TEC-PH-10000984,TECHNOLOGY,PHONES,PANASONIC KX-TG9471B,78.396,3135.84
2021-10-27,2021-10-31,STANDARD CLASS,BW-11200,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-BI-10002949,OFFICE SUPPLIES,BINDERS,PRESTIGE ROUND RING BINDERS,3.2832,15.5648
2021-10-27,2021-11-02,STANDARD CLASS,JE-15475,CONSUMER,USA,TROY,NY,EAST,FUR-FU-10002671,FURNITURE,FURNISHINGS,ELECTRIX 20W HALOGEN REPLACEMENT BULB FOR ZOOM-IN DESK LAMP,19.296,120.60000000000001
2021-10-27,2021-11-02,STANDARD CLASS,BP-11095,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10001628,OFFICE SUPPLIES,BINDERS,"ACCO DATA FLEX CABLE POSTS FOR TOP & BOTTOM LOAD BINDERS, 6"" CAPACITY",7.8225,60.076800000000006
2021-10-27,2021-11-01,SECOND CLASS,BW-11200,CONSUMER,USA,HAMPTON,VA,SOUTH,FUR-CH-10000847,FURNITURE,CHAIRS,GLOBAL EXECUTIVE MID-BACK MANAGER'S CHAIR,75.6548,290.98
2021-10-27,2021-10-31,STANDARD CLASS,PA-19060,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10004308,OFFICE SUPPLIES,BINDERS,AVERY LEGAL 4-RING BINDER,25.176,214.8352
2021-10-28,2021-11-03,STANDARD CLASS,JD-15895,CORPORATE,USA,BELLEVILLE,NJ,EAST,OFF-PA-10004243,OFFICE SUPPLIES,PAPER,XEROX 1939,27.3168,170.73
2021-10-28,2021-11-01,STANDARD CLASS,JH-15910,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10002563,TECHNOLOGY,PHONES,ADTRAN 1202752G1,22.6782,725.7024
2021-10-28,2021-11-02,STANDARD CLASS,EP-13915,CONSUMER,USA,TAMPA,FL,SOUTH,OFF-BI-10001191,OFFICE SUPPLIES,BINDERS,CANVAS SECTIONAL POST BINDERS,-26.733,57.285000000000004
2021-10-28,2021-10-28,SAME DAY,PG-18820,CONSUMER,USA,BOYNTON BEACH,FL,SOUTH,FUR-FU-10000076,FURNITURE,FURNISHINGS,24-HOUR ROUND WALL CLOCK,13.7862,115.0848
2021-10-28,2021-10-29,FIRST CLASS,AS-10285,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10002225,OFFICE SUPPLIES,BINDERS,"SQUARE RING DATA BINDERS, RIGID 75 PT. COVERS, 11"" X 14-7/8""",17.3376,118.88640000000001
2021-10-28,2021-11-04,STANDARD CLASS,SM-20950,CORPORATE,USA,GREENVILLE,NC,SOUTH,OFF-BI-10004236,OFFICE SUPPLIES,BINDERS,"XTRALIFE CLEARVUE SLANT-D RING BINDER, WHITE, 3""",-14.0928,21.139200000000002
2021-10-28,2021-11-01,SECOND CLASS,DL-13330,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10004441,OFFICE SUPPLIES,ART,BIC BRITE LINER HIGHLIGHTERS,5.2164,37.26
2021-10-28,2021-10-28,SAME DAY,VB-21745,CORPORATE,USA,ROCHESTER,NY,EAST,FUR-FU-10003806,FURNITURE,FURNISHINGS,"TENEX CHAIRMAT W/ AVERAGE LIP, 45"" X 53""",75.68,3784.0
2021-10-29,2021-10-31,FIRST CLASS,KW-16435,CONSUMER,USA,LANSING,MI,CENTRAL,FUR-FU-10002671,FURNITURE,FURNISHINGS,ELECTRIX 20W HALOGEN REPLACEMENT BULB FOR ZOOM-IN DESK LAMP,32.16,335.0
2021-10-29,2021-11-01,SECOND CLASS,LH-17155,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10004236,OFFICE SUPPLIES,BINDERS,"XTRALIFE CLEARVUE SLANT-D RING BINDER, WHITE, 3""",3.8168,9.3952
2021-10-29,2021-11-02,STANDARD CLASS,JM-15655,CORPORATE,USA,BRIDGETON,NJ,EAST,OFF-AP-10001626,OFFICE SUPPLIES,APPLIANCES,"COMMERCIAL WINDTUNNEL CLEAN AIR UPRIGHT VACUUM, REPLACEMENT BELTS, FILTRATION BAGS",3.0342,35.01
2021-10-30,2021-11-03,STANDARD CLASS,EH-13765,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10004602,OFFICE SUPPLIES,ART,BOSTON KS MULTI-SIZE MANUAL PENCIL SHARPENER,32.186,574.75
2021-10-30,2021-11-04,STANDARD CLASS,JF-15295,CONSUMER,USA,STERLING HEIGHTS,MI,CENTRAL,OFF-AR-10004078,OFFICE SUPPLIES,ART,NEWELL 312,3.504,23.36
2021-10-30,2021-11-04,STANDARD CLASS,SP-20920,CONSUMER,USA,SAN LUIS OBISPO,CA,WEST,OFF-FA-10003059,OFFICE SUPPLIES,FASTENERS,ASSORTED COLOR PUSH PINS,1.1946,7.24
2021-10-31,2021-11-05,STANDARD CLASS,SF-20965,CORPORATE,USA,SAN FRANCISCO,CA,WEST,FUR-CH-10001854,FURNITURE,CHAIRS,OFFICE STAR - PROFESSIONAL MATRIX BACK CHAIR WITH 2-TO-1 SYNCHRO TILT AND MESH FABRIC SEAT,70.196,5615.68
2021-10-31,2021-11-05,STANDARD CLASS,HW-14935,CORPORATE,USA,TULSA,OK,CENTRAL,OFF-ST-10001128,OFFICE SUPPLIES,STORAGE,"CARINA MINI SYSTEM AUDIO RACK, MODEL AR050B",9.9882,998.8199999999999
2021-10-31,2021-11-04,STANDARD CLASS,JD-15895,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-ST-10002615,OFFICE SUPPLIES,STORAGE,"DUAL LEVEL, SINGLE-WIDTH FILING CARTS",282.2092,7597.9400000000005
2021-10-31,2021-11-06,STANDARD CLASS,BD-11320,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-CH-10000988,FURNITURE,CHAIRS,HON OLSON STACKER STOOLS,-14.081,1724.9224999999997
2021-10-31,2021-11-04,SECOND CLASS,FO-14305,CONSUMER,USA,HOLLYWOOD,FL,SOUTH,OFF-PA-10002986,OFFICE SUPPLIES,PAPER,XEROX 1898,11.2224,153.90720000000002
2021-11-01,2021-11-05,STANDARD CLASS,KM-16375,HOME OFFICE,USA,SALEM,VA,SOUTH,TEC-PH-10003988,TECHNOLOGY,PHONES,"LF ELITE 3D DAZZLE DESIGNER HARD CASE COVER, LF STYLUS PEN AND WIPER FOR APPLE IPHONE 5C MINI LITE",6.104,43.6
2021-11-01,2021-11-04,FIRST CLASS,CS-12490,CORPORATE,USA,CONROE,TX,CENTRAL,OFF-ST-10004950,OFFICE SUPPLIES,STORAGE,"TENEX PERSONAL FILING TOTE WITH SECURE CLOSURE LID, BLACK/FROST",6.9795,804.0384
2021-11-01,2021-11-07,STANDARD CLASS,XP-21865,CONSUMER,USA,CHICAGO,IL,CENTRAL,TEC-AC-10002473,TECHNOLOGY,ACCESSORIES,MAXELL 4.7GB DVD-R,17.8794,163.4688
2021-11-03,2021-11-08,STANDARD CLASS,XP-21865,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-AP-10002998,OFFICE SUPPLIES,APPLIANCES,HOLMES 99% HEPA AIR PURIFIER,14.2956,86.64
2021-11-03,2021-11-10,STANDARD CLASS,CL-12565,CONSUMER,USA,URBANDALE,IA,CENTRAL,OFF-AR-10000380,OFFICE SUPPLIES,ART,"HUNT POWERHOUSE ELECTRIC PENCIL SHARPENER, BLUE",22.788,151.92
2021-11-03,2021-11-09,STANDARD CLASS,PJ-18835,CORPORATE,USA,DALLAS,TX,CENTRAL,OFF-PA-10002160,OFFICE SUPPLIES,PAPER,XEROX 1978,3.3524,14.7968
2021-11-03,2021-11-07,STANDARD CLASS,SF-20200,CONSUMER,USA,MARYSVILLE,WA,WEST,OFF-AR-10003394,OFFICE SUPPLIES,ART,NEWELL 332,2.3814,26.46
2021-11-03,2021-11-08,SECOND CLASS,AP-10915,CONSUMER,USA,HENDERSON,KY,SOUTH,OFF-FA-10002280,OFFICE SUPPLIES,FASTENERS,ADVANTUS PLASTIC PAPER CLIPS,9.6,80.0
2021-11-03,2021-11-06,FIRST CLASS,PF-19225,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-LA-10004545,OFFICE SUPPLIES,LABELS,AVERY 50,41.2237,613.9699999999999
2021-11-03,2021-11-07,STANDARD CLASS,JP-16135,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-CH-10004886,FURNITURE,CHAIRS,BEVIS STEEL FOLDING CHAIRS,-13.433,2303.7594999999997
2021-11-03,2021-11-05,FIRST CLASS,NW-18400,CONSUMER,USA,PORTLAND,OR,WEST,TEC-MA-10003337,TECHNOLOGY,MACHINES,OKIDATA B401 PRINTER,-251.9874,161.99190000000004
2021-11-04,2021-11-08,STANDARD CLASS,CC-12475,CONSUMER,USA,SAN DIEGO,CA,WEST,TEC-MA-10003176,TECHNOLOGY,MACHINES,OKIDATA B400 PRINTER,77.22,1098.24
2021-11-04,2021-11-06,SECOND CLASS,TP-21565,CORPORATE,USA,EUGENE,OR,WEST,FUR-CH-10003298,FURNITURE,CHAIRS,"OFFICE STAR - CONTEMPORARY TASK SWIVEL CHAIR WITH LOOP ARMS, CHARCOAL",-14.4078,83.8272
2021-11-04,2021-11-04,SAME DAY,RC-19825,CONSUMER,USA,LOUISVILLE,KY,SOUTH,OFF-FA-10000621,OFFICE SUPPLIES,FASTENERS,"OIC COLORED BINDER CLIPS, ASSORTED SIZES",5.2626,32.22
2021-11-04,2021-11-08,SECOND CLASS,AS-10285,CORPORATE,USA,SEATTLE,WA,WEST,FUR-FU-10003394,FURNITURE,FURNISHINGS,"TENEX ""THE SOLIDS"" TEXTURED CHAIR MATS",35.6796,629.64
2021-11-04,2021-11-08,STANDARD CLASS,CW-11905,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-BI-10000494,OFFICE SUPPLIES,BINDERS,ACCO ECONOMY FLEXIBLE POLY ROUND RING BINDER,1.305,3.3408
2021-11-04,2021-11-09,STANDARD CLASS,MF-17665,CORPORATE,USA,MIAMI,FL,SOUTH,FUR-FU-10001889,FURNITURE,FURNISHINGS,ULTRA DOOR PULL HANDLE,8.2056,242.38080000000002
2021-11-04,2021-11-08,STANDARD CLASS,SM-20005,CONSUMER,USA,HOUSTON,TX,CENTRAL,FUR-FU-10000723,FURNITURE,FURNISHINGS,"DEFLECT-O ECONOMAT STUDDED, NO BEVEL MAT FOR LOW PILE CARPETING",-84.2928,105.7792
2021-11-04,2021-11-04,SAME DAY,TT-21220,CONSUMER,USA,CHULA VISTA,CA,WEST,OFF-AR-10002135,OFFICE SUPPLIES,ART,BOSTON HEAVY-DUTY TRIMLINE ELECTRIC PENCIL SHARPENERS,55.912,771.2
2021-11-04,2021-11-05,FIRST CLASS,LH-17020,CONSUMER,USA,SAN FRANCISCO,CA,WEST,FUR-FU-10004020,FURNITURE,FURNISHINGS,ADVANTUS PANEL WALL ACRYLIC FRAME,16.4647,268.03
2021-11-04,2021-11-06,SECOND CLASS,ER-13855,CORPORATE,USA,CHARLOTTE,NC,SOUTH,OFF-SU-10003505,OFFICE SUPPLIES,SUPPLIES,PREMIER ELECTRIC LETTER OPENER,-34.758,296.6016
2021-11-05,2021-11-08,FIRST CLASS,JH-15985,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10002082,OFFICE SUPPLIES,BINDERS,GBC TWIN LOOP WIRE BINDING ELEMENTS,19.968,85.1968
2021-11-05,2021-11-09,STANDARD CLASS,EP-13915,CONSUMER,USA,HOUSTON,TX,CENTRAL,FUR-TA-10002774,FURNITURE,TABLES,LAMINATE OCCASIONAL TABLES,-160.2952,4833.5168
2021-11-05,2021-11-07,FIRST CLASS,LW-17125,CONSUMER,USA,VIRGINIA BEACH,VA,SOUTH,FUR-FU-10003806,FURNITURE,FURNISHINGS,"TENEX CHAIRMAT W/ AVERAGE LIP, 45"" X 53""",75.68,3784.0
2021-11-05,2021-11-07,SECOND CLASS,LH-17155,CONSUMER,USA,SAN JOSE,CA,WEST,FUR-CH-10004875,FURNITURE,CHAIRS,HARBOUR CREATIONS 67200 SERIES STACKING CHAIRS,9.9652,182.22080000000003
2021-11-05,2021-11-10,STANDARD CLASS,AS-10285,CORPORATE,USA,PHILADELPHIA,PA,EAST,TEC-PH-10003187,TECHNOLOGY,PHONES,ANKER ASTRO MINI 3000MAH ULTRA-COMPACT PORTABLE CHARGER,-15.992,28.7856
2021-11-05,2021-11-10,STANDARD CLASS,CS-12400,HOME OFFICE,USA,SAN JOSE,CA,WEST,OFF-BI-10003963,OFFICE SUPPLIES,BINDERS,CARDINAL HOLDIT DATA DISK POCKETS,9.828,116.48
2021-11-05,2021-11-10,STANDARD CLASS,MA-17995,HOME OFFICE,USA,LAWRENCE,IN,CENTRAL,OFF-BI-10001989,OFFICE SUPPLIES,BINDERS,PREMIUM TRANSPARENT PRESENTATION COVERS BY GBC,50.352,524.5
2021-11-05,2021-11-05,SAME DAY,EB-14170,CONSUMER,USA,LAREDO,TX,CENTRAL,OFF-LA-10002312,OFFICE SUPPLIES,LABELS,AVERY 490,4.44,9.472
2021-11-05,2021-11-09,STANDARD CLASS,NP-18700,CONSUMER,USA,SEATTLE,WA,WEST,TEC-AC-10004420,TECHNOLOGY,ACCESSORIES,CHERRY 142-KEY PROGRAMMABLE KEYBOARD,52.7692,1918.88
2021-11-06,2021-11-09,FIRST CLASS,KL-16555,CORPORATE,USA,JACKSONVILLE,FL,SOUTH,OFF-PA-10004071,OFFICE SUPPLIES,PAPER,"EATON PREMIUM CONTINUOUS-FEED PAPER, 25% COTTON, LETTER SIZE, WHITE, 1000 SHTS/BOX",31.0688,142.02880000000002
2021-11-06,2021-11-10,SECOND CLASS,IM-15070,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-ST-10003442,OFFICE SUPPLIES,STORAGE,ELDON PORTABLE MOBILE MANAGER,22.9068,254.52
2021-11-06,2021-11-10,SECOND CLASS,LS-16975,HOME OFFICE,USA,LOS ANGELES,CA,WEST,FUR-CH-10001146,FURNITURE,CHAIRS,"GLOBAL TASK CHAIR, BLACK",-9.1602,130.2784
2021-11-07,2021-11-12,STANDARD CLASS,MA-17995,HOME OFFICE,USA,CHEYENNE,WY,WEST,FUR-CH-10001215,FURNITURE,CHAIRS,GLOBAL TROY EXECUTIVE LEATHER LOW-BACK TILTER,100.196,5130.0352
2021-11-07,2021-11-12,STANDARD CLASS,CB-12535,CORPORATE,USA,SAN FRANCISCO,CA,WEST,FUR-FU-10002597,FURNITURE,FURNISHINGS,"C-LINE MAGNETIC CUBICLE KEEPERS, CLEAR POLYPROPYLENE",6.2244,44.46
2021-11-07,2021-11-09,FIRST CLASS,LW-17215,CONSUMER,USA,ROCHESTER,NY,EAST,TEC-PH-10000586,TECHNOLOGY,PHONES,AT&T SB67148 SYNJ,71.2692,1055.84
2021-11-07,2021-11-11,STANDARD CLASS,MJ-17740,CONSUMER,USA,SEATTLE,WA,WEST,OFF-BI-10004002,OFFICE SUPPLIES,BINDERS,WILSON JONES INTERNATIONAL SIZE A4 RING BINDERS,9.688,44.288000000000004
2021-11-07,2021-11-12,STANDARD CLASS,MC-17845,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-ST-10001272,OFFICE SUPPLIES,STORAGE,"MINI 13-1/2 CAPACITY DATA BINDER RACK, PEARL",19.6305,753.8112000000001
2021-11-07,2021-11-12,STANDARD CLASS,DM-13345,CORPORATE,USA,NEWARK,OH,EAST,TEC-AC-10002800,TECHNOLOGY,ACCESSORIES,PLANTRONICS AUDIO 478 STEREO USB HEADSET,22.4955,287.9424
2021-11-07,2021-11-12,STANDARD CLASS,LD-17005,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10001543,OFFICE SUPPLIES,BINDERS,GBC VELOBINDER MANUAL BINDING SYSTEM,20.1544,92.13440000000001
2021-11-07,2021-11-09,FIRST CLASS,EM-14095,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-SU-10002503,OFFICE SUPPLIES,SUPPLIES,ACME PREFERRED STAINLESS STEEL SCISSORS,3.2944,22.72
2021-11-07,2021-11-09,FIRST CLASS,CC-12475,CONSUMER,USA,LAKEWOOD,NJ,EAST,OFF-FA-10004968,OFFICE SUPPLIES,FASTENERS,RUBBER BAND BALL,0.2992,59.84
2021-11-07,2021-11-12,STANDARD CLASS,PS-19045,HOME OFFICE,USA,OCEANSIDE,CA,WEST,OFF-PA-10002246,OFFICE SUPPLIES,PAPER,"WIREBOUND FOUR 2-3/4 X 5 FORMS PER PAGE, 400 SETS PER BOOK",6.321,25.8
2021-11-07,2021-11-13,STANDARD CLASS,ML-17395,CORPORATE,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10003911,TECHNOLOGY,ACCESSORIES,NETGEAR AC1750 DUAL BAND GIGABIT SMART WIFI ROUTER,163.1898,1439.91
2021-11-08,2021-11-11,SECOND CLASS,CG-12520,CONSUMER,USA,HENDERSON,KY,SOUTH,FUR-CH-10000454,FURNITURE,CHAIRS,"HON DELUXE FABRIC UPHOLSTERED STACKING CHAIRS, ROUNDED BACK",219.582,2195.82
2021-11-09,2021-11-14,STANDARD CLASS,PF-19165,CONSUMER,USA,OAKLAND,CA,WEST,TEC-AC-10002001,TECHNOLOGY,ACCESSORIES,LOGITECH WIRELESS GAMING HEADSET G930,177.5889,1439.91
2021-11-10,2021-11-13,SECOND CLASS,AI-10855,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-AP-10000055,OFFICE SUPPLIES,APPLIANCES,BELKIN F9S820V06 8 OUTLET SURGE,38.976,519.68
2021-11-10,2021-11-12,FIRST CLASS,CC-12430,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10004970,OFFICE SUPPLIES,BINDERS,"ACCOHIDE 3-RING BINDER, BLUE, 1""",4.4604,42.2912
2021-11-10,2021-11-14,STANDARD CLASS,PP-18955,HOME OFFICE,USA,SPRINGFIELD,OH,EAST,TEC-AC-10002550,TECHNOLOGY,ACCESSORIES,"MEMOREX 25GB 6X BRANDED BLU-RAY RECORDABLE DISC, 30/PACK",-29.0745,1001.9519999999999
2021-11-10,2021-11-14,STANDARD CLASS,SW-20275,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-PH-10003691,TECHNOLOGY,PHONES,BLACKBERRY Q10,220.4825,6173.509999999999
2021-11-10,2021-11-15,STANDARD CLASS,DC-13285,CONSUMER,USA,WARNER ROBINS,GA,SOUTH,OFF-AR-10004999,OFFICE SUPPLIES,ART,NEWELL 315,10.465,293.02
2021-11-10,2021-11-14,STANDARD CLASS,SH-19975,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10001191,OFFICE SUPPLIES,BINDERS,CANVAS SECTIONAL POST BINDERS,7.3834,16.2944
2021-11-10,2021-11-12,FIRST CLASS,AB-10015,CONSUMER,USA,OKLAHOMA CITY,OK,CENTRAL,TEC-PH-10000562,TECHNOLOGY,PHONES,SAMSUNG CONVOY 3,62.1544,443.96
2021-11-10,2021-11-15,STANDARD CLASS,BF-11170,HOME OFFICE,USA,SACRAMENTO,CA,WEST,FUR-FU-10003731,FURNITURE,FURNISHINGS,"ELDON EXPRESSIONS WOOD AND PLASTIC DESK ACCESSORIES, OAK",2.7944,9.98
2021-11-10,2021-11-12,SECOND CLASS,AF-10885,CONSUMER,USA,TOLEDO,OH,EAST,OFF-ST-10001558,OFFICE SUPPLIES,STORAGE,ACCO PERMA 4000 STACKING STORAGE DRAWERS,-2.436,93.5424
2021-11-10,2021-11-13,FIRST CLASS,RO-19780,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10000352,OFFICE SUPPLIES,STORAGE,ACCO PERMA 2700 STACKING STORAGE DRAWERS,4.461,29.74
2021-11-10,2021-11-14,STANDARD CLASS,MS-17770,CONSUMER,USA,HOUSTON,TX,CENTRAL,TEC-AC-10004901,TECHNOLOGY,ACCESSORIES,KENSINGTON SLIMBLADE NOTEBOOK WIRELESS MOUSE WITH NANO RECEIVER,48.9902,1567.6864000000003
2021-11-10,2021-11-14,STANDARD CLASS,KM-16225,CORPORATE,USA,SPRINGFIELD,MO,CENTRAL,FUR-FU-10001085,FURNITURE,FURNISHINGS,3M POLARIZING LIGHT FILTER SLEEVES,17.158,74.6
2021-11-10,2021-11-12,FIRST CLASS,PC-18745,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10002205,OFFICE SUPPLIES,STORAGE,FILE SHUTTLE I AND HANDI-FILE,42.0714,1090.74
2021-11-10,2021-11-12,FIRST CLASS,SV-20365,CONSUMER,USA,TROY,OH,EAST,OFF-PA-10002787,OFFICE SUPPLIES,PAPER,XEROX 227,10.8864,149.2992
2021-11-11,2021-11-15,STANDARD CLASS,LB-16795,HOME OFFICE,USA,APOPKA,FL,SOUTH,OFF-BI-10002852,OFFICE SUPPLIES,BINDERS,IBICO STANDARD TRANSPARENT COVERS,-6.9216,5.932800000000001
2021-11-11,2021-11-16,STANDARD CLASS,BD-11770,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-ST-10002276,OFFICE SUPPLIES,STORAGE,SAFCO STEEL MOBILE FILE CART,20.84,83.36
2021-11-11,2021-11-17,STANDARD CLASS,AS-10285,CORPORATE,USA,NOBLESVILLE,IN,CENTRAL,FUR-TA-10001950,FURNITURE,TABLES,BALT SOLID WOOD ROUND TABLES,241.1046,16073.64
2021-11-11,2021-11-16,STANDARD CLASS,EB-13750,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10004236,OFFICE SUPPLIES,BINDERS,"XTRALIFE CLEARVUE SLANT-D RING BINDER, WHITE, 3""",11.4504,84.55680000000001
2021-11-11,2021-11-16,STANDARD CLASS,LP-17080,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10001890,OFFICE SUPPLIES,BINDERS,AVERY POLY BINDER POCKETS,11.0264,277.2352
2021-11-11,2021-11-17,STANDARD CLASS,BB-11545,CORPORATE,USA,CHICAGO,IL,CENTRAL,TEC-AC-10003280,TECHNOLOGY,ACCESSORIES,BELKIN F8E887 USB WIRED ERGONOMIC KEYBOARD,1.1996,307.0976
2021-11-11,2021-11-15,STANDARD CLASS,SC-20845,CONSUMER,USA,ARLINGTON HEIGHTS,IL,CENTRAL,OFF-AR-10003394,OFFICE SUPPLIES,ART,NEWELL 332,1.2348,67.7376
2021-11-11,2021-11-16,STANDARD CLASS,LD-17005,CONSUMER,USA,DETROIT,MI,CENTRAL,TEC-PH-10001336,TECHNOLOGY,PHONES,DIGIUM D40 VOIP PHONE,74.8142,515.96
2021-11-11,2021-11-16,SECOND CLASS,BK-11260,CONSUMER,USA,SAN FRANCISCO,CA,WEST,FUR-FU-10001852,FURNITURE,FURNISHINGS,"ELDON REGENERATION RECYCLED DESK ACCESSORIES, SMOKE",2.2272,27.84
2021-11-12,2021-11-19,STANDARD CLASS,MS-17710,CONSUMER,USA,MESA,AZ,WEST,OFF-BI-10004967,OFFICE SUPPLIES,BINDERS,ROUND RING BINDERS,-3.3488,9.172800000000002
2021-11-12,2021-11-16,STANDARD CLASS,SP-20920,CONSUMER,USA,PARMA,OH,EAST,OFF-FA-10000585,OFFICE SUPPLIES,FASTENERS,OIC BULK PACK METAL BINDER CLIPS,5.4444,80.40960000000001
2021-11-12,2021-11-15,SECOND CLASS,FH-14275,CORPORATE,USA,LA PORTE,IN,CENTRAL,OFF-AR-10003394,OFFICE SUPPLIES,ART,NEWELL 332,5.5566,144.06
2021-11-12,2021-11-13,FIRST CLASS,SP-20650,CORPORATE,USA,CHICAGO,IL,CENTRAL,FUR-FU-10001037,FURNITURE,FURNISHINGS,"DAX CHARCOAL/NICKEL-TONE DOCUMENT FRAME, 5 X 7",-8.532,54.604800000000004
2021-11-12,2021-11-15,FIRST CLASS,DW-13480,HOME OFFICE,USA,SAN DIEGO,CA,WEST,TEC-PH-10004908,TECHNOLOGY,PHONES,PANASONIC KX TS3282W CORDED PHONE,25.497,489.54240000000004
2021-11-13,2021-11-18,STANDARD CLASS,CK-12760,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-ST-10004258,OFFICE SUPPLIES,STORAGE,PORTABLE PERSONAL FILE BOX,9.8901,109.89000000000001
