ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,PROFIT_SCALED,NET_SALES_SCALED
2021-08-26,2021-08-30,STANDARD CLASS,XP-21865,CONSUMER,USA,ATHENS,GA,SOUTH,FUR-FU-10000308,FURNITURE,FURNISHINGS,DEFLECT-O GLASS CLEAR STUDDED CHAIR MATS,41.0388,559.62,0.04039597585174879,-0.1268522107077961
2021-08-26,2021-08-30,STANDARD CLASS,SS-20515,HOME OFFICE,USA,FRANKLIN,WI,CENTRAL,TEC-AC-10002006,TECHNOLOGY,ACCESSORIES,MEMOREX MICRO TRAVEL DRIVE 16 GB,14.8707,143.91,-0.0742872945275271,-0.24591853002102954
2021-08-26,2021-08-31,STANDARD CLASS,KD-16615,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10001510,OFFICE SUPPLIES,BINDERS,DELUXE HEAVY-DUTY VINYL ROUND RING BINDER,45.84,938.8032,0.061437523298639454,-0.018247779807857054
2021-08-27,2021-09-01,SECOND CLASS,TB-21055,CONSUMER,USA,QUINCY,MA,EAST,OFF-PA-10002666,OFFICE SUPPLIES,PAPER,SOUTHWORTH 25% COTTON LINEN-FINISH PAPER & ENVELOPES,36.693,733.86,0.02135024626441698,-0.07694695108657505
2021-08-27,2021-09-02,STANDARD CLASS,EM-13825,CORPORATE,USA,HOLLYWOOD,FL,SOUTH,OFF-LA-10002473,OFFICE SUPPLIES,LABELS,AVERY 484,3.3408,29.4912,-0.12481777397181279,-0.27868999420576646
2021-08-27,2021-08-29,SECOND CLASS,TB-21355,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10004353,OFFICE SUPPLIES,PAPER,SOUTHWORTH 25% COTTON PREMIUM LASER PAPER AND ENVELOPES,27.972,319.68000000000006,-0.016870060176542218,-0.1955750527275147
2021-08-28,2021-09-02,STANDARD CLASS,CS-12130,CONSUMER,USA,ENGLEWOOD,CO,WEST,OFF-PA-10002246,OFFICE SUPPLIES,PAPER,"WIREBOUND FOUR 2-3/4 X 5 FORMS PER PAGE, 400 SETS PER BOOK",5.6115,37.152,-0.11486629480251041,-0.27649581254308137
2021-08-29,2021-09-03,STANDARD CLASS,GB-14530,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-FA-10000053,OFFICE SUPPLIES,FASTENERS,REVERE BOXED RUBBER BANDS BY REVERE,-2.3814,59.270399999999995,-0.14989565925061762,-0.2701607316523214
2021-08-29,2021-09-02,STANDARD CLASS,RB-19465,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,OFF-PA-10003256,OFFICE SUPPLIES,PAPER,AVERY PERSONAL CREATIONS HEAVYWEIGHT CARDS,22.6184,361.89439999999996,-0.04033253381056576,-0.18348414024040455
2021-08-29,2021-09-04,STANDARD CLASS,MO-17800,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10003442,TECHNOLOGY,PHONES,SAMSUNG REPLACEMENT EH64AVFWE PREMIUM HEADSET,5.5,88.0,-0.11535495025121663,-0.26193209215040547
2021-08-29,2021-09-03,STANDARD CLASS,AB-10060,HOME OFFICE,USA,CONCORD,NH,EAST,OFF-SU-10000381,OFFICE SUPPLIES,SUPPLIES,ACME FORGED STEEL SCISSORS WITH BLACK ENAMEL HANDLES,8.0997,83.78999999999999,-0.10396160881622503,-0.2631379067911616
2021-08-31,2021-09-06,STANDARD CLASS,TP-21130,CONSUMER,USA,WACO,TX,CENTRAL,OFF-ST-10001580,OFFICE SUPPLIES,STORAGE,SUPER DECOFLEX PORTABLE PERSONAL FILE,2.3968,38.348800000000004,-0.12895491068552287,-0.2761530289416427
2021-09-01,2021-09-05,STANDARD CLASS,JA-15970,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-BI-10001116,OFFICE SUPPLIES,BINDERS,"WILSON JONES 1"" HANGING DUBLLOCK RING BINDERS",12.672,132.0,-0.08392322937120751,-0.24932975386221837
2021-09-01,2021-09-05,STANDARD CLASS,DK-13225,CORPORATE,USA,PHILADELPHIA,PA,EAST,TEC-PH-10002293,TECHNOLOGY,PHONES,ANKER 36W 4-PORT USB WALL CHARGER TRAVEL POWER ADAPTER FOR IPHONE 5S 5C 5,-4.7976,28.7856,-0.16048480091128103,-0.2788920898852243
2021-09-01,2021-09-04,FIRST CLASS,CV-12805,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-EN-10001335,OFFICE SUPPLIES,ENVELOPES,"WHITE BUSINESS ENVELOPES WITH CONTEMPORARY SEAM, RECYCLED WHITE BUSINESS ENVELOPES",10.94,43.76,-0.09151382342644675,-0.2746031704656191
2021-09-02,2021-09-06,STANDARD CLASS,KD-16270,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10002240,OFFICE SUPPLIES,ART,PANASONIC KP-150 ELECTRIC PENCIL SHARPENER,19.6248,150.96,-0.053452165660314126,-0.2438992917271268
2021-09-02,2021-09-07,SECOND CLASS,RD-19810,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,TEC-AC-10001714,TECHNOLOGY,ACCESSORIES,LOGITECH MX PERFORMANCE WIRELESS MOUSE,33.9065,638.24,0.009138242606839557,-0.10433412352103989
2021-09-02,2021-09-05,SECOND CLASS,BM-11140,CONSUMER,USA,DES MOINES,WA,WEST,FUR-CH-10003061,FURNITURE,CHAIRS,"GLOBAL LEATHER TASK CHAIR, BLACK",-2.6997,518.3424,-0.15129062812347133,-0.13867480795607956
2021-09-02,2021-09-04,FIRST CLASS,SZ-20035,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10003455,OFFICE SUPPLIES,STORAGE,"TENEX FILE BOX, PERSONAL FILING TOTE WITH LID, BLACK",12.0978,139.59,-0.08643969536804261,-0.24715585050750608
2021-09-03,2021-09-08,SECOND CLASS,HF-14995,CONSUMER,USA,BALTIMORE,MD,EAST,FUR-BO-10003159,FURNITURE,BOOKCASES,"SAUDER CAMDEN COUNTY COLLECTION LIBRARIES, PLANKED CHERRY FINISH",31.0446,1034.82,-0.003404206080625328,0.009253042804624897
2021-09-03,2021-09-06,FIRST CLASS,CY-12745,CORPORATE,USA,MONROE,LA,SOUTH,OFF-BI-10000014,OFFICE SUPPLIES,BINDERS,HEAVY-DUTY E-Z-D BINDERS,41.0216,698.24,0.04032059581840576,-0.08714911676442108
2021-09-03,2021-09-10,STANDARD CLASS,JJ-15445,CONSUMER,USA,WAUKESHA,WI,CENTRAL,OFF-ST-10000918,OFFICE SUPPLIES,STORAGE,CRATE-A-FILES,14.17,272.5,-0.07735815437423964,-0.20908819637380263
2021-09-03,2021-09-08,STANDARD CLASS,MH-17620,CORPORATE,USA,CINCINNATI,OH,EAST,OFF-PA-10002246,OFFICE SUPPLIES,PAPER,"WIREBOUND FOUR 2-3/4 X 5 FORMS PER PAGE, 400 SETS PER BOOK",11.223,148.608,-0.09027355892434934,-0.24457294399198626
2021-09-03,2021-09-07,STANDARD CLASS,RB-19570,CONSUMER,USA,CHICAGO,IL,CENTRAL,FUR-BO-10003894,FURNITURE,BOOKCASES,"SAFCO VALUE MATE STEEL BOOKCASE, BAKED ENAMEL FINISH ON STEEL, BLACK",0.0,556.4832,-0.13945903068067148,-0.1277506428610321
2021-09-03,2021-09-05,FIRST CLASS,FM-14215,CORPORATE,USA,MIDDLETOWN,CT,EAST,OFF-PA-10002713,OFFICE SUPPLIES,PAPER,"ADAMS PHONE MESSAGE BOOK, 200 MESSAGE CAPACITY, 8 1/16” X 11”",22.1536,337.12,-0.0423695477348586,-0.1905799440969242
2021-09-04,2021-09-07,SECOND CLASS,DL-13315,CONSUMER,USA,KNOXVILLE,TN,SOUTH,OFF-PA-10002195,OFFICE SUPPLIES,PAPER,"RSVP CARDS & ENVELOPES, BLANK WHITE, 8-1/2"" X 11"", 24 CARDS/25 ENVELOPES/SET",4.1148,29.260800000000003,-0.1214256724713768,-0.27875598463171186
2021-09-04,2021-09-08,STANDARD CLASS,AA-10645,CONSUMER,USA,GEORGETOWN,KY,SOUTH,FUR-FU-10003347,FURNITURE,FURNISHINGS,COLOREDGE POSTER FRAME,16.614,127.80000000000001,-0.06664717754340552,-0.25053270433518166
2021-09-04,2021-09-08,STANDARD CLASS,CV-12295,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-SU-10002503,OFFICE SUPPLIES,SUPPLIES,ACME PREFERRED STAINLESS STEEL SCISSORS,6.5888,90.88,-0.11058321883820019,-0.2611072118260878
2021-09-04,2021-09-09,STANDARD CLASS,IL-15100,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AR-10001044,OFFICE SUPPLIES,ART,"BOSTON RANGER #55 PENCIL SHARPENER, BLACK",7.0173,149.70239999999998,-0.10870529184474176,-0.24425948946874554
2021-09-05,2021-09-10,STANDARD CLASS,BE-11455,HOME OFFICE,USA,OLATHE,KS,CENTRAL,OFF-AR-10004022,OFFICE SUPPLIES,ART,PANASONIC KP-380BK CLASSIC ELECTRIC PENCIL SHARPENER,26.985,323.82,-0.02119564697360985,-0.194389287261308
2021-09-05,2021-09-07,FIRST CLASS,FW-14395,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10003988,TECHNOLOGY,PHONES,"LF ELITE 3D DAZZLE DESIGNER HARD CASE COVER, LF STYLUS PEN AND WIPER FOR APPLE IPHONE 5C MINI LITE",12.208,174.4,-0.08595673724743788,-0.2371856824208744
2021-09-05,2021-09-10,STANDARD CLASS,ML-17395,CORPORATE,USA,SAN DIEGO,CA,WEST,TEC-AC-10002345,TECHNOLOGY,ACCESSORIES,HP STANDARD 104 KEY PS/2 KEYBOARD,29.0,928.0,-0.01236478841627321,-0.02134199755774211
2021-09-05,2021-09-10,STANDARD CLASS,GH-14410,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-FA-10002763,OFFICE SUPPLIES,FASTENERS,ADVANTUS MAP PENNANT FLAGS AND ROUND HEAD TACKS,4.266,204.76800000000003,-0.12076302938757068,-0.22848777766779105
2021-09-05,2021-09-07,SECOND CLASS,PK-19075,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-LA-10001317,OFFICE SUPPLIES,LABELS,AVERY 520,10.584,154.35,-0.0930740148142442,-0.24292833884537784
2021-09-05,2021-09-10,STANDARD CLASS,MM-17920,CONSUMER,USA,CHESAPEAKE,VA,SOUTH,OFF-LA-10004545,OFFICE SUPPLIES,LABELS,AVERY 50,11.7782,50.12,-0.08784036156899783,-0.2727815597494175
2021-09-05,2021-09-11,STANDARD CLASS,MD-17350,CONSUMER,USA,LANCASTER,OH,EAST,FUR-CH-10004477,FURNITURE,CHAIRS,"GLOBAL PUSH BUTTON MANAGER'S CHAIR, INDIGO",-1.2178,119.34439999999998,-0.14479611234376058,-0.2529545300540361
2021-09-05,2021-09-07,SECOND CLASS,DM-13525,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10001870,OFFICE SUPPLIES,PAPER,XEROX 202,9.072,103.68000000000002,-0.09970044565230524,-0.25744107705134245
2021-09-05,2021-09-07,SECOND CLASS,JD-15895,CORPORATE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10004848,FURNITURE,FURNISHINGS,"HOWARD MILLER 13-3/4"" DIAMETER BRUSHED CHROME ROUND WALL CLOCK",10.35,132.48,-0.09409953387251556,-0.24919227380816542
2021-09-06,2021-09-12,STANDARD CLASS,YC-21895,CORPORATE,USA,DALLAS,TX,CENTRAL,TEC-PH-10002447,TECHNOLOGY,PHONES,AT&T CL83451 4-HANDSET TELEPHONE,37.0782,527.3344000000001,0.02303840840649446,-0.13609934827682094
2021-09-06,2021-09-11,STANDARD CLASS,ER-13855,CORPORATE,USA,SAINT PAUL,MN,CENTRAL,OFF-AP-10000358,OFFICE SUPPLIES,APPLIANCES,FELLOWES BASIC HOME/OFFICE SERIES SURGE PROTECTORS,22.5852,467.28,-0.0404780348051581,-0.15329993610623244
2021-09-08,2021-09-15,STANDARD CLASS,LP-17095,CONSUMER,USA,VISALIA,CA,WEST,OFF-AR-10003338,OFFICE SUPPLIES,ART,"EBERHARD FABER 3 1/2"" GOLF PENCILS",3.72,29.76,-0.12315590719020385,-0.2786130053754968
2021-09-08,2021-09-14,STANDARD CLASS,AP-10720,HOME OFFICE,USA,MALDEN,MA,EAST,FUR-BO-10003450,FURNITURE,BOOKCASES,"BUSH WESTFIELD COLLECTION BOOKCASES, DARK CHERRY FINISH",13.9152,521.8199999999999,-0.0784748306821351,-0.13767876496446596
2021-09-08,2021-09-12,STANDARD CLASS,KB-16585,CORPORATE,USA,DALLAS,TX,CENTRAL,OFF-AR-10001953,OFFICE SUPPLIES,ART,BOSTON 1645 DELUXE HEAVIER-DUTY ELECTRIC PENCIL SHARPENER,6.1572,112.58879999999999,-0.11247473176790068,-0.2548894472481197
2021-09-08,2021-09-13,STANDARD CLASS,TR-21325,CONSUMER,USA,SEATTLE,WA,WEST,FUR-FU-10003039,FURNITURE,FURNISHINGS,"HOWARD MILLER 11-1/2"" DIAMETER GRANTWOOD WALL CLOCK",14.6642,43.13,-0.07519229318365117,-0.27478361303656357
2021-09-08,2021-09-10,SECOND CLASS,VM-21685,HOME OFFICE,USA,LANCASTER,CA,WEST,OFF-BI-10001989,OFFICE SUPPLIES,BINDERS,PREMIUM TRANSPARENT PRESENTATION COVERS BY GBC,23.4976,214.8352,-0.03647938698991546,-0.22560436266745384
2021-09-08,2021-09-12,STANDARD CLASS,JM-15580,CONSUMER,USA,MONROE,NC,SOUTH,TEC-AC-10004209,TECHNOLOGY,ACCESSORIES,MEMOREX FROGGY FLASH DRIVE 4 GB,8.3524,112.5376,-0.10285413588449355,-0.25490411178721867
2021-09-09,2021-09-11,FIRST CLASS,TS-21610,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-BI-10001036,OFFICE SUPPLIES,BINDERS,CARDINAL EASYOPEN D-RING BINDERS,5.484,23.398400000000002,-0.11542507121246597,-0.28043507435854526
2021-09-09,2021-09-13,SECOND CLASS,AT-10735,CONSUMER,USA,STOCKTON,CA,WEST,OFF-BI-10004654,OFFICE SUPPLIES,BINDERS,VARICAP6 EXPANDABLE BINDER,18.684,177.15200000000002,-0.057575278181774325,-0.23639746344430415
2021-09-10,2021-09-12,SECOND CLASS,CG-12040,HOME OFFICE,USA,BRISTOL,TN,SOUTH,OFF-AR-10000538,OFFICE SUPPLIES,ART,"BOSTON MODEL 1800 ELECTRIC PENCIL SHARPENER, GRAY",8.445,162.144,-0.10244831082126309,-0.24069600646769307
2021-09-11,2021-09-17,STANDARD CLASS,EB-14110,CONSUMER,USA,SAN JOSE,CA,WEST,OFF-BI-10001658,OFFICE SUPPLIES,BINDERS,GBC STANDARD THERM-A-BIND COVERS,12.9584,63.7952,-0.08266806416484462,-0.26886475300944895
2021-09-11,2021-09-17,STANDARD CLASS,RC-19960,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-EN-10000056,OFFICE SUPPLIES,ENVELOPES,CAMEO BUFF POLICY ENVELOPES,33.6042,159.30880000000002,0.007813394695235147,-0.24150805532029915
2021-09-12,2021-09-16,STANDARD CLASS,MC-17590,CORPORATE,USA,UTICA,NY,EAST,FUR-FU-10002813,FURNITURE,FURNISHINGS,"DAX CONTEMPORARY WOOD FRAME WITH SILVER METAL MAT, DESKTOP, 11 X 14 SIZE",14.5728,80.96,-0.07559285917478792,-0.2639484662765154
2021-09-12,2021-09-13,SAME DAY,PO-19180,HOME OFFICE,USA,LOUISVILLE,CO,WEST,FUR-CH-10002304,FURNITURE,CHAIRS,"GLOBAL STACK CHAIR WITHOUT ARMS, BLACK",5.196,266.0352,-0.11668724851495377,-0.2109398235684725
2021-09-12,2021-09-18,STANDARD CLASS,SC-20695,CORPORATE,USA,ROSEVILLE,MI,CENTRAL,OFF-PA-10003790,OFFICE SUPPLIES,PAPER,XEROX 1991,31.5192,205.56,-0.0013242430675672687,-0.2282609355786037
2021-09-12,2021-09-17,STANDARD CLASS,AJ-10795,CORPORATE,USA,SPRINGFIELD,VA,SOUTH,TEC-AC-10004877,TECHNOLOGY,ACCESSORIES,IMATION 30456 USB FLASH DRIVE 8GB,1.656,62.099999999999994,-0.13220151119136653,-0.2693502867336793
2021-09-12,2021-09-16,STANDARD CLASS,SF-20200,CONSUMER,USA,SEATTLE,WA,WEST,OFF-FA-10000585,OFFICE SUPPLIES,FASTENERS,OIC BULK PACK METAL BINDER CLIPS,4.8162,31.410000000000004,-0.11835174483260959,-0.27814041768968983
2021-09-14,2021-09-18,STANDARD CLASS,PN-18775,HOME OFFICE,USA,COLUMBIA,SC,SOUTH,OFF-PA-10000029,OFFICE SUPPLIES,PAPER,XEROX 224,12.4416,103.68,-0.08493297121319777,-0.25744107705134245
2021-09-15,2021-09-20,STANDARD CLASS,RB-19570,CONSUMER,USA,SEATTLE,WA,WEST,OFF-BI-10002103,OFFICE SUPPLIES,BINDERS,"CARDINAL SLANT-D RING BINDER, HEAVY GAUGE VINYL",15.8158,272.51840000000004,-0.07014533699773114,-0.20908292630506392
2021-09-15,2021-09-20,STANDARD CLASS,AH-10585,CONSUMER,USA,SEATTLE,WA,WEST,OFF-AR-10002445,OFFICE SUPPLIES,ART,SANFORD MAJOR ACCENT HIGHLIGHTERS,13.452,177.0,-0.080504832510303,-0.23644099879475425
2021-09-16,2021-09-22,STANDARD CLASS,BC-11125,HOME OFFICE,USA,LAGUNA NIGUEL,CA,WEST,OFF-PA-10002195,OFFICE SUPPLIES,PAPER,XEROX 1966,6.3504,25.92,-0.1116280211608151,-0.27971284580792044
2021-09-16,2021-09-18,FIRST CLASS,CR-12625,HOME OFFICE,USA,COLUMBUS,GA,SOUTH,FUR-CH-10001146,FURNITURE,CHAIRS,"GLOBAL VALUE MID-BACK MANAGER'S CHAIR, GRAY",30.445,243.56,-0.006031989103443709,-0.21737709796607843
2021-09-17,2021-09-22,STANDARD CLASS,PO-18865,CONSUMER,USA,MARLBOROUGH,MA,EAST,FUR-FU-10002597,FURNITURE,FURNISHINGS,"C-LINE MAGNETIC CUBICLE KEEPERS, CLEAR POLYPROPYLENE",6.2244,44.46,-0.11218022373065353,-0.2744026787201252
2021-09-17,2021-09-23,STANDARD CLASS,BS-11590,CORPORATE,USA,COLUMBUS,IN,CENTRAL,OFF-AR-10002656,OFFICE SUPPLIES,ART,SANFORD LIQUID ACCENT HIGHLIGHTERS,12.358,167.0,-0.08529935323572548,-0.23930516658752404
2021-09-17,2021-09-22,STANDARD CLASS,LA-16780,CORPORATE,USA,BANGOR,ME,EAST,FUR-FU-10004952,FURNITURE,FURNISHINGS,"C-LINE CUBICLE KEEPERS POLYPROPLYENE HOLDER W/VELCRO BACK, 8-1/2X11, 25/BX",33.9388,218.96,0.009279799297361625,-0.22442295073629215
2021-09-17,2021-09-23,STANDARD CLASS,CC-12430,HOME OFFICE,USA,REDMOND,WA,WEST,OFF-LA-10002195,OFFICE SUPPLIES,LABELS,AVERY 481,5.9136,49.28,-0.11354232340292163,-0.2730221498440102
2021-09-17,2021-09-21,STANDARD CLASS,SJ-20125,HOME OFFICE,USA,SEATTLE,WA,WEST,FUR-CH-10004875,FURNITURE,CHAIRS,HARBOUR CREATIONS 67200 SERIES STACKING CHAIRS,9.9652,182.22080000000003,-0.09578594299056177,-0.23494567407350497
2021-09-18,2021-09-25,STANDARD CLASS,MM-17260,CONSUMER,USA,NEW ROCHELLE,NY,EAST,FUR-FU-10004053,FURNITURE,FURNISHINGS,DAX TWO-TONE SILVER METAL DOCUMENT FRAME,26.1096,182.16,-0.02503214006596344,-0.23496308821368506
2021-09-18,2021-09-22,STANDARD CLASS,JW-15220,CORPORATE,USA,SAN DIEGO,CA,WEST,FUR-CH-10001215,FURNITURE,CHAIRS,GLOBAL TROY EXECUTIVE LEATHER LOW-BACK TILTER,50.098,1282.5088,0.08009846411111557,0.08019527116360503
2021-09-18,2021-09-22,STANDARD CLASS,BD-11320,CONSUMER,USA,WOODLAND,CA,WEST,TEC-PH-10001299,TECHNOLOGY,PHONES,POLYCOM CX300 DESKTOP PHONE USB VOIP PHONE,23.9984,383.97440000000006,-0.034284600902811636,-0.1771600577539688
2021-09-19,2021-09-22,FIRST CLASS,CK-12595,CONSUMER,USA,PROVIDENCE,RI,EAST,OFF-ST-10000604,OFFICE SUPPLIES,STORAGE,HOME/OFFICE PERSONAL FILE CARTS,17.38,139.04,-0.06329013652359418,-0.24731337973610842
2021-09-19,2021-09-23,SECOND CLASS,SD-20485,HOME OFFICE,USA,ORANGE,NJ,EAST,OFF-BI-10000756,OFFICE SUPPLIES,BINDERS,STOREX DURATECH RECYCLED PLASTIC FROSTED BINDERS,12.72,152.64000000000001,-0.08371286648745954,-0.2434181115379415
2021-09-19,2021-09-22,FIRST CLASS,AP-10720,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10003424,FURNITURE,FURNISHINGS,NU-DELL OAK FRAME,3.8448,61.5168,-0.12260896369245912,-0.2695173249993536
2021-09-20,2021-09-24,STANDARD CLASS,HJ-14875,HOME OFFICE,USA,SEATTLE,WA,WEST,FUR-BO-10002853,FURNITURE,BOOKCASES,O'SULLIVAN 5-SHELF HEAVY-DUTY BOOKCASES,40.97,327.76,0.04009445571837669,-0.19326080515095673
2021-09-20,2021-09-24,STANDARD CLASS,EN-13780,CONSUMER,USA,GRAND RAPIDS,MI,CENTRAL,OFF-BI-10004828,OFFICE SUPPLIES,BINDERS,GBC POLY DESIGNER BINDING COVERS,41.013,418.5,0.04028290580173424,-0.16727134659936352
2021-09-22,2021-09-28,STANDARD CLASS,AC-10660,CONSUMER,USA,LAWRENCE,IN,CENTRAL,OFF-PA-10002245,OFFICE SUPPLIES,PAPER,XEROX 1895,16.146,215.28000000000003,-0.06869821565994821,-0.22547696448403143
2021-09-22,2021-09-27,STANDARD CLASS,SM-20950,CORPORATE,USA,BROOMFIELD,CO,WEST,FUR-FU-10000246,FURNITURE,FURNISHINGS,ALUMINUM DOCUMENT FRAME,8.554,383.2192,-0.10197061177275207,-0.1773763597056788
2021-09-22,2021-09-28,STANDARD CLASS,AS-10630,HOME OFFICE,USA,LOUISVILLE,KY,SOUTH,FUR-FU-10004586,FURNITURE,FURNISHINGS,G.E. LONGER-LIFE INDOOR RECESSED FLOODLIGHT BULBS,6.3744,26.56,-0.11152283971894113,-0.27952953906918315
2021-09-22,2021-09-24,SECOND CLASS,NP-18685,HOME OFFICE,USA,PARMA,OH,EAST,OFF-EN-10003055,OFFICE SUPPLIES,ENVELOPES,"BLUE STRING-TIE & BUTTON INTEROFFICE ENVELOPES, 10 X 13",19.99,102.34880000000001,-0.051851654719798336,-0.25782235506791595
2021-09-22,2021-09-26,STANDARD CLASS,AC-10450,CONSUMER,USA,PEMBROKE PINES,FL,SOUTH,OFF-LA-10001158,OFFICE SUPPLIES,LABELS,"AVERY ADDRESS/SHIPPING LABELS FOR TYPEWRITERS, 4"" X 2""",5.796,26.496,-0.11405771246810416,-0.2795478697430569
2021-09-22,2021-09-29,STANDARD CLASS,SH-19975,CORPORATE,USA,SMYRNA,TN,SOUTH,TEC-PH-10004071,TECHNOLOGY,PHONES,PAYANYWHERE CARD READER,5.5944,409.1904,-0.11494123657984562,-0.1699377722477205
2021-09-22,2021-09-29,STANDARD CLASS,RD-19660,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,OFF-LA-10004484,OFFICE SUPPLIES,LABELS,AVERY 476,5.369,66.08,-0.11592906562144546,-0.26821034795215687
2021-09-22,2021-09-26,STANDARD CLASS,CS-12250,CORPORATE,USA,GREEN BAY,WI,CENTRAL,FUR-FU-10002445,FURNITURE,FURNISHINGS,"DAX TWO-TONE ROSEWOOD/BLACK DOCUMENT FRAME, DESKTOP, 5 X 7",7.584,37.92,-0.10622169504849228,-0.2762758444565967
2021-09-22,2021-09-25,FIRST CLASS,SZ-20035,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-ST-10002370,OFFICE SUPPLIES,STORAGE,"SORTFILER MULTIPURPOSE PERSONAL FILE ORGANIZER, BLACK",37.2186,770.04,0.02365371984145727,-0.06658439201233392
2021-09-22,2021-09-28,STANDARD CLASS,RC-19960,CONSUMER,USA,GRAND RAPIDS,MI,CENTRAL,TEC-PH-10001305,TECHNOLOGY,PHONES,PANASONIC KX TS208W CORDED PHONE,27.4344,195.96,-0.019226124474519483,-0.2310105366596627
2021-09-23,2021-09-26,SECOND CLASS,JS-15940,HOME OFFICE,USA,LANCASTER,OH,EAST,FUR-FU-10004963,FURNITURE,FURNISHINGS,"ELDON 400 CLASS DESK ACCESSORIES, BLACK CARBON",7.7,89.60000000000001,-0.1057133180794347,-0.26147382530356233
2021-09-23,2021-09-26,SECOND CLASS,CM-11815,CORPORATE,USA,SEATTLE,WA,WEST,OFF-SU-10004737,OFFICE SUPPLIES,SUPPLIES,ACME DESIGN STAINLESS STEEL BENT SCISSORS,3.6936,27.36,-0.12327160677626522,-0.2793004056457616
2021-09-23,2021-09-28,SECOND CLASS,CR-12580,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10004187,OFFICE SUPPLIES,BINDERS,3-RING STAPLE PACK,3.6848,58.9568,-0.12331017330495235,-0.2702505519543027
2021-09-24,2021-10-01,STANDARD CLASS,CL-12700,HOME OFFICE,USA,AURORA,CO,WEST,FUR-FU-10002671,FURNITURE,FURNISHINGS,ELECTRIX 20W HALOGEN REPLACEMENT BULB FOR ZOOM-IN DESK LAMP,7.504,34.304,-0.1065722998547389,-0.27731152753046223
2021-09-24,2021-09-24,SAME DAY,EB-13750,CORPORATE,USA,SAN FRANCISCO,CA,WEST,FUR-FU-10002501,FURNITURE,FURNISHINGS,NU-DELL EXECUTIVE FRAME,23.384,316.0,-0.03697724581478565,-0.196629066475254
2021-09-24,2021-09-28,STANDARD CLASS,RD-19900,CONSUMER,USA,BLOOMINGTON,IN,CENTRAL,FUR-FU-10004006,FURNITURE,FURNISHINGS,"DEFLECT-O DURAMAT LIGHWEIGHT, STUDDED, BEVELED MAT FOR LOW PILE CARPETING",21.7515,383.85,-0.04413177514225565,-0.17719568800131089
2021-09-24,2021-09-26,SECOND CLASS,LA-16780,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-PA-10000380,OFFICE SUPPLIES,PAPER,"REDIFORM INCOMING/OUTGOING CALL REGISTER, 11"" X 8 1/2"", 100 MESSAGES",20.85,208.5,-0.0480826530526472,-0.22741887024752938
2021-09-25,2021-10-01,STANDARD CLASS,JW-16075,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10004441,OFFICE SUPPLIES,ART,BIC BRITE LINER HIGHLIGHTERS,6.9552,66.24,-0.10897744882559068,-0.2681645212674726
2021-09-25,2021-10-01,STANDARD CLASS,NH-18610,CORPORATE,USA,IRVING,TX,CENTRAL,OFF-LA-10001569,OFFICE SUPPLIES,LABELS,AVERY 499,5.1792,50.995200000000004,-0.11676087552426558,-0.2725308877841943
2021-09-25,2021-10-01,STANDARD CLASS,DL-12865,CONSUMER,USA,LONG BEACH,CA,WEST,OFF-PA-10000141,OFFICE SUPPLIES,PAPER,"AMPAD EVIDENCE WIREBOND STENO BOOKS, 6"" X 9""",5.123,54.5,-0.1170071754006538,-0.27152705425618434
2021-09-26,2021-09-30,STANDARD CLASS,SN-20710,HOME OFFICE,USA,COVINGTON,WA,WEST,TEC-AC-10003063,TECHNOLOGY,ACCESSORIES,MICRO INNOVATIONS USB RF WIRELESS KEYBOARD WITH MOUSE,21.0,400.0,-0.0474252690409348,-0.17257005701598765
